Node1	Node2	score	network_id	edge_type
AT1G01060	AT1G04400	0	ATRM_v3.8	REG
AT1G01060	AT1G22770	1	ATRM_v3.8	REG
AT1G01060	AT1G32900	0	ATRM_v3.8	REG
AT1G01060	AT1G65480	0	ATRM_v3.8	REG
AT1G01060	AT2G21660	1	ATRM_v3.8	REG
AT1G01060	AT2G40080	1	ATRM_v3.8	REG
AT1G01060	AT2G46790	0	ATRM_v3.8	REG
AT1G01060	AT3G46640	1	ATRM_v3.8	REG
AT1G01060	AT5G02810	0	ATRM_v3.8	REG
AT1G01060	AT5G15840	1	ATRM_v3.8	REG
AT1G01060	AT5G61380	1	ATRM_v3.8	REG
AT1G01380	AT1G79840	1	ATRM_v3.8	REG
AT1G01530	AT4G02560	0	ATRM_v3.8	REG
AT1G01530	AT4G16280	0	ATRM_v3.8	REG
AT1G02340	AT1G29910	0	ATRM_v3.8	REG
AT1G02340	AT4G16780	1	ATRM_v3.8	REG
AT1G02340	AT5G13930	1	ATRM_v3.8	REG
AT1G04370	AT2G44840	0	ATRM_v3.8	REG
AT1G04370	AT3G23240	0	ATRM_v3.8	REG
AT1G06160	AT3G12500	0	ATRM_v3.8	REG
AT1G06160	AT5G44420	0	ATRM_v3.8	REG
AT1G07640	AT2G22330	0	ATRM_v3.8	REG
AT1G07640	AT3G56970	0	ATRM_v3.8	REG
AT1G07640	AT3G56980	0	ATRM_v3.8	REG
AT1G07640	AT4G31500	0	ATRM_v3.8	REG
AT1G07640	AT4G39950	0	ATRM_v3.8	REG
AT1G07640	AT5G23010	0	ATRM_v3.8	REG
AT1G09530	AT1G01060	0	ATRM_v3.8	REG
AT1G09530	AT1G29930	0	ATRM_v3.8	REG
AT1G09530	AT1G44446	0	ATRM_v3.8	REG
AT1G09530	AT2G18790	0	ATRM_v3.8	REG
AT1G09530	AT2G30570	0	ATRM_v3.8	REG
AT1G09530	AT2G46830	0	ATRM_v3.8	REG
AT1G09530	AT3G51240	0	ATRM_v3.8	REG
AT1G09530	AT4G14690	0	ATRM_v3.8	REG
AT1G09530	AT4G22880	0	ATRM_v3.8	REG
AT1G09530	AT5G13630	0	ATRM_v3.8	REG
AT1G09530	AT5G13930	0	ATRM_v3.8	REG
AT1G09530	AT5G42800	0	ATRM_v3.8	REG
AT1G09770	AT1G62360	0	ATRM_v3.8	REG
AT1G09770	AT1G75820	0	ATRM_v3.8	REG
AT1G09770	AT2G17950	0	ATRM_v3.8	REG
AT1G09770	AT2G27250	0	ATRM_v3.8	REG
AT1G09770	AT3G54180	0	ATRM_v3.8	REG
AT1G09770	AT4G16890	0	ATRM_v3.8	REG
AT1G10170	AT1G74710	1	ATRM_v3.8	REG
AT1G10170	AT2G14610	1	ATRM_v3.8	REG
AT1G10170	AT4G39030	1	ATRM_v3.8	REG
AT1G12610	AT1G50960	0	ATRM_v3.8	REG
AT1G12610	AT2G42540	0	ATRM_v3.8	REG
AT1G12610	AT5G17490	0	ATRM_v3.8	REG
AT1G12610	AT5G52310	1	ATRM_v3.8	REG
AT1G12860	AT5G53210	0	ATRM_v3.8	REG
AT1G12980	AT2G17950	0	ATRM_v3.8	REG
AT1G12980	AT2G27250	0	ATRM_v3.8	REG
AT1G13960	AT2G14610	1	ATRM_v3.8	REG
AT1G14350	AT3G54180	1	ATRM_v3.8	REG
AT1G14350	AT4G34160	0	ATRM_v3.8	REG
AT1G14920	AT1G15550	1	ATRM_v3.8	REG
AT1G14920	AT2G04240	0	ATRM_v3.8	REG
AT1G14920	AT2G36270	0	ATRM_v3.8	REG
AT1G14920	AT3G27920	1	ATRM_v3.8	REG
AT1G14920	AT4G25420	1	ATRM_v3.8	REG
AT1G14920	AT5G61850	0	ATRM_v3.8	REG
AT1G15360	AT1G01120	0	ATRM_v3.8	REG
AT1G15360	AT1G02205	0	ATRM_v3.8	REG
AT1G15360	AT4G24510	0	ATRM_v3.8	REG
AT1G16490	AT1G15950	0	ATRM_v3.8	REG
AT1G16490	AT1G51680	0	ATRM_v3.8	REG
AT1G16490	AT2G30490	0	ATRM_v3.8	REG
AT1G16490	AT2G37040	0	ATRM_v3.8	REG
AT1G16490	AT2G38080	0	ATRM_v3.8	REG
AT1G16490	AT2G40890	0	ATRM_v3.8	REG
AT1G16490	AT4G34050	0	ATRM_v3.8	REG
AT1G16490	AT4G37970	0	ATRM_v3.8	REG
AT1G16490	AT5G48930	0	ATRM_v3.8	REG
AT1G16490	AT5G54160	0	ATRM_v3.8	REG
AT1G18570	AT1G74100	0	ATRM_v3.8	REG
AT1G18570	AT2G22330	0	ATRM_v3.8	REG
AT1G18570	AT4G31500	0	ATRM_v3.8	REG
AT1G18570	AT4G39950	0	ATRM_v3.8	REG
AT1G18570	AT4G39980	0	ATRM_v3.8	REG
AT1G18570	AT5G54810	0	ATRM_v3.8	REG
AT1G19220	AT1G04240	0	ATRM_v3.8	REG
AT1G19220	AT2G42430	0	ATRM_v3.8	REG
AT1G19220	AT3G58190	0	ATRM_v3.8	REG
AT1G19220	AT4G14550	1	ATRM_v3.8	REG
AT1G19220	AT4G37650	1	ATRM_v3.8	REG
AT1G19350	AT2G20570	1	ATRM_v3.8	REG
AT1G19350	AT2G43060	0	ATRM_v3.8	REG
AT1G19350	AT4G38850	0	ATRM_v3.8	REG
AT1G19350	AT5G10140	1	ATRM_v3.8	REG
AT1G19350	AT5G44190	1	ATRM_v3.8	REG
AT1G19350	AT5G57560	0	ATRM_v3.8	REG
AT1G19850	AT1G01480	0	ATRM_v3.8	REG
AT1G19850	AT1G04550	0	ATRM_v3.8	REG
AT1G19850	AT1G12980	0	ATRM_v3.8	REG
AT1G19850	AT1G19850	0	ATRM_v3.8	REG
AT1G19850	AT1G73590	0	ATRM_v3.8	REG
AT1G19850	AT3G20840	0	ATRM_v3.8	REG
AT1G19850	AT4G11280	0	ATRM_v3.8	REG
AT1G19850	AT4G32880	0	ATRM_v3.8	REG
AT1G19850	AT4G37770	0	ATRM_v3.8	REG
AT1G21970	AT1G06180	1	ATRM_v3.8	REG
AT1G21970	AT1G28300	0	ATRM_v3.8	REG
AT1G21970	AT1G62290	0	ATRM_v3.8	REG
AT1G21970	AT2G17090	0	ATRM_v3.8	REG
AT1G21970	AT2G36270	0	ATRM_v3.8	REG
AT1G21970	AT2G41260	0	ATRM_v3.8	REG
AT1G21970	AT3G24650	0	ATRM_v3.8	REG
AT1G21970	AT3G26790	0	ATRM_v3.8	REG
AT1G21970	AT3G51810	1	ATRM_v3.8	REG
AT1G21970	AT3G54320	0	ATRM_v3.8	REG
AT1G21970	AT4G27160	0	ATRM_v3.8	REG
AT1G21970	AT5G66400	0	ATRM_v3.8	REG
AT1G22070	AT2G14610	0	ATRM_v3.8	REG
AT1G23420	AT1G23420	0	ATRM_v3.8	REG
AT1G23420	AT4G27330	0	ATRM_v3.8	REG
AT1G23420	AT4G37750	0	ATRM_v3.8	REG
AT1G24260	AT1G69120	1	ATRM_v3.8	REG
AT1G24260	AT2G17950	1	ATRM_v3.8	REG
AT1G24260	AT2G22540	1	ATRM_v3.8	REG
AT1G24260	AT3G54340	0	ATRM_v3.8	REG
AT1G24260	AT4G18960	0	ATRM_v3.8	REG
AT1G24260	AT4G24540	1	ATRM_v3.8	REG
AT1G24590	AT3G15170	0	ATRM_v3.8	REG
AT1G25560	AT1G65480	1	ATRM_v3.8	REG
AT1G26310	AT1G69120	0	ATRM_v3.8	REG
AT1G26310	AT5G03840	1	ATRM_v3.8	REG
AT1G26310	AT5G61850	0	ATRM_v3.8	REG
AT1G26870	AT1G79580	0	ATRM_v3.8	REG
AT1G26945	AT1G02340	1	ATRM_v3.8	REG
AT1G27730	AT1G07890	0	ATRM_v3.8	REG
AT1G27730	AT1G17420	1	ATRM_v3.8	REG
AT1G27730	AT1G19180	1	ATRM_v3.8	REG
AT1G27730	AT3G09640	0	ATRM_v3.8	REG
AT1G27730	AT4G25100	0	ATRM_v3.8	REG
AT1G27730	AT5G52310	1	ATRM_v3.8	REG
AT1G28300	AT1G04250	0	ATRM_v3.8	REG
AT1G28300	AT1G80340	1	ATRM_v3.8	REG
AT1G28300	AT2G22810	0	ATRM_v3.8	REG
AT1G28300	AT2G36270	1	ATRM_v3.8	REG
AT1G28300	AT3G24650	0	ATRM_v3.8	REG
AT1G28300	AT3G26790	0	ATRM_v3.8	REG
AT1G28300	AT3G54320	0	ATRM_v3.8	REG
AT1G28300	AT3G62100	0	ATRM_v3.8	REG
AT1G28300	AT4G13260	0	ATRM_v3.8	REG
AT1G28300	AT4G14560	0	ATRM_v3.8	REG
AT1G28300	AT4G27160	0	ATRM_v3.8	REG
AT1G28300	AT5G11320	0	ATRM_v3.8	REG
AT1G28300	AT5G13790	0	ATRM_v3.8	REG
AT1G28300	AT5G65165	0	ATRM_v3.8	REG
AT1G30210	AT2G31270	1	ATRM_v3.8	REG
AT1G30210	AT3G54710	1	ATRM_v3.8	REG
AT1G30330	AT2G44810	0	ATRM_v3.8	REG
AT1G30490	AT2G17950	1	ATRM_v3.8	REG
AT1G30490	AT5G16560	1	ATRM_v3.8	REG
AT1G32330	AT2G26150	0	ATRM_v3.8	REG
AT1G32540	AT1G08830	1	ATRM_v3.8	REG
AT1G32640	AT1G17420	0	ATRM_v3.8	REG
AT1G32640	AT1G18570	1	ATRM_v3.8	REG
AT1G32640	AT1G19180	0	ATRM_v3.8	REG
AT1G32640	AT1G27730	1	ATRM_v3.8	REG
AT1G32640	AT1G28370	1	ATRM_v3.8	REG
AT1G32640	AT1G29930	0	ATRM_v3.8	REG
AT1G32640	AT1G32640	1	ATRM_v3.8	REG
AT1G32640	AT1G33760	1	ATRM_v3.8	REG
AT1G32640	AT1G67090	0	ATRM_v3.8	REG
AT1G32640	AT1G72260	1	ATRM_v3.8	REG
AT1G32640	AT1G77120	0	ATRM_v3.8	REG
AT1G32640	AT2G14610	1	ATRM_v3.8	REG
AT1G32640	AT2G24850	0	ATRM_v3.8	REG
AT1G32640	AT2G46340	0	ATRM_v3.8	REG
AT1G32640	AT3G04720	1	ATRM_v3.8	REG
AT1G32640	AT3G12500	1	ATRM_v3.8	REG
AT1G32640	AT3G15210	1	ATRM_v3.8	REG
AT1G32640	AT3G16470	0	ATRM_v3.8	REG
AT1G32640	AT3G23240	1	ATRM_v3.8	REG
AT1G32640	AT3G45140	0	ATRM_v3.8	REG
AT1G32640	AT4G17490	1	ATRM_v3.8	REG
AT1G32640	AT5G07100	1	ATRM_v3.8	REG
AT1G32640	AT5G24770	0	ATRM_v3.8	REG
AT1G32640	AT5G24780	0	ATRM_v3.8	REG
AT1G32640	AT5G25610	0	ATRM_v3.8	REG
AT1G32640	AT5G44420	1	ATRM_v3.8	REG
AT1G32640	AT5G47220	1	ATRM_v3.8	REG
AT1G32770	AT1G16490	0	ATRM_v3.8	REG
AT1G32770	AT1G17950	0	ATRM_v3.8	REG
AT1G32770	AT1G28470	0	ATRM_v3.8	REG
AT1G32770	AT1G62990	0	ATRM_v3.8	REG
AT1G32770	AT1G66230	0	ATRM_v3.8	REG
AT1G32770	AT1G73410	0	ATRM_v3.8	REG
AT1G32770	AT1G79180	0	ATRM_v3.8	REG
AT1G32770	AT4G12350	0	ATRM_v3.8	REG
AT1G32770	AT4G22680	0	ATRM_v3.8	REG
AT1G32770	AT4G28500	0	ATRM_v3.8	REG
AT1G32770	AT4G33450	0	ATRM_v3.8	REG
AT1G32770	AT5G12870	0	ATRM_v3.8	REG
AT1G32770	AT5G16600	0	ATRM_v3.8	REG
AT1G32770	AT5G56110	0	ATRM_v3.8	REG
AT1G33240	AT1G04110	1	ATRM_v3.8	REG
AT1G34370	AT1G08430	0	ATRM_v3.8	REG
AT1G34370	AT3G22200	0	ATRM_v3.8	REG
AT1G34370	AT5G07440	0	ATRM_v3.8	REG
AT1G34790	AT1G61720	0	ATRM_v3.8	REG
AT1G35515	AT1G77120	1	ATRM_v3.8	REG
AT1G35515	AT2G39030	0	ATRM_v3.8	REG
AT1G35515	AT2G42540	1	ATRM_v3.8	REG
AT1G35515	AT5G15960	1	ATRM_v3.8	REG
AT1G35515	AT5G52310	1	ATRM_v3.8	REG
AT1G42990	AT1G09080	0	ATRM_v3.8	REG
AT1G42990	AT2G31955	0	ATRM_v3.8	REG
AT1G42990	AT5G20990	0	ATRM_v3.8	REG
AT1G42990	AT5G28540	0	ATRM_v3.8	REG
AT1G42990	AT5G42020	0	ATRM_v3.8	REG
AT1G45249	AT1G77120	1	ATRM_v3.8	REG
AT1G45249	AT2G18050	0	ATRM_v3.8	REG
AT1G45249	AT5G20830	1	ATRM_v3.8	REG
AT1G45249	AT5G52300	0	ATRM_v3.8	REG
AT1G45249	AT5G52310	1	ATRM_v3.8	REG
AT1G46768	AT1G46768	1	ATRM_v3.8	REG
AT1G46768	AT2G42540	1	ATRM_v3.8	REG
AT1G46768	AT5G52310	1	ATRM_v3.8	REG
AT1G47870	AT2G37640	1	ATRM_v3.8	REG
AT1G51700	AT5G15840	1	ATRM_v3.8	REG
AT1G52150	AT2G17950	1	ATRM_v3.8	REG
AT1G52880	AT5G61850	0	ATRM_v3.8	REG
AT1G52890	AT1G02930	0	ATRM_v3.8	REG
AT1G52890	AT1G20440	0	ATRM_v3.8	REG
AT1G52890	AT3G45140	0	ATRM_v3.8	REG
AT1G52890	AT5G24780	0	ATRM_v3.8	REG
AT1G52890	AT5G51070	0	ATRM_v3.8	REG
AT1G52890	AT5G52300	0	ATRM_v3.8	REG
AT1G53230	AT1G04240	0	ATRM_v3.8	REG
AT1G53230	AT2G37630	0	ATRM_v3.8	REG
AT1G53910	AT1G77120	0	ATRM_v3.8	REG
AT1G54060	AT1G21970	1	ATRM_v3.8	REG
AT1G54060	AT1G28300	1	ATRM_v3.8	REG
AT1G54060	AT1G69180	1	ATRM_v3.8	REG
AT1G54060	AT2G40220	1	ATRM_v3.8	REG
AT1G54060	AT3G24650	1	ATRM_v3.8	REG
AT1G54060	AT3G26790	1	ATRM_v3.8	REG
AT1G54060	AT3G27660	1	ATRM_v3.8	REG
AT1G54060	AT4G25140	1	ATRM_v3.8	REG
AT1G54060	AT5G40420	1	ATRM_v3.8	REG
AT1G54060	AT5G51210	1	ATRM_v3.8	REG
AT1G55580	AT1G62360	0	ATRM_v3.8	REG
AT1G55580	AT2G37630	0	ATRM_v3.8	REG
AT1G55580	AT4G37750	0	ATRM_v3.8	REG
AT1G55580	AT5G60690	0	ATRM_v3.8	REG
AT1G55600	AT3G19700	0	ATRM_v3.8	REG
AT1G56010	AT2G04160	0	ATRM_v3.8	REG
AT1G56650	AT1G03940	0	ATRM_v3.8	REG
AT1G56650	AT1G22640	0	ATRM_v3.8	REG
AT1G56650	AT1G66390	0	ATRM_v3.8	REG
AT1G56650	AT2G23000	1	ATRM_v3.8	REG
AT1G56650	AT2G37260	0	ATRM_v3.8	REG
AT1G56650	AT3G29590	0	ATRM_v3.8	REG
AT1G56650	AT3G55120	0	ATRM_v3.8	REG
AT1G56650	AT4G09820	0	ATRM_v3.8	REG
AT1G56650	AT4G14090	0	ATRM_v3.8	REG
AT1G56650	AT5G13930	0	ATRM_v3.8	REG
AT1G56650	AT5G17050	0	ATRM_v3.8	REG
AT1G56650	AT5G17220	0	ATRM_v3.8	REG
AT1G56650	AT5G42800	0	ATRM_v3.8	REG
AT1G56650	AT5G54060	0	ATRM_v3.8	REG
AT1G62300	AT1G17420	0	ATRM_v3.8	REG
AT1G62300	AT1G45145	0	ATRM_v3.8	REG
AT1G62300	AT1G62300	1	ATRM_v3.8	REG
AT1G62300	AT2G14610	0	ATRM_v3.8	REG
AT1G62300	AT3G23430	1	ATRM_v3.8	REG
AT1G62300	AT4G04450	1	ATRM_v3.8	REG
AT1G62360	AT1G23380	0	ATRM_v3.8	REG
AT1G62360	AT1G30040	0	ATRM_v3.8	REG
AT1G62360	AT1G30950	0	ATRM_v3.8	REG
AT1G62360	AT1G47990	0	ATRM_v3.8	REG
AT1G62360	AT1G65620	1	ATRM_v3.8	REG
AT1G62360	AT1G75820	0	ATRM_v3.8	REG
AT1G62360	AT1G76420	1	ATRM_v3.8	REG
AT1G62360	AT2G27250	0	ATRM_v3.8	REG
AT1G62360	AT2G37630	1	ATRM_v3.8	REG
AT1G62360	AT3G23630	0	ATRM_v3.8	REG
AT1G62360	AT3G48100	0	ATRM_v3.8	REG
AT1G62360	AT4G25420	1	ATRM_v3.8	REG
AT1G62360	AT5G19040	0	ATRM_v3.8	REG
AT1G63650	AT1G01380	0	ATRM_v3.8	REG
AT1G63650	AT1G71030	0	ATRM_v3.8	REG
AT1G63650	AT1G79840	0	ATRM_v3.8	REG
AT1G63650	AT2G23550	0	ATRM_v3.8	REG
AT1G63650	AT2G23580	0	ATRM_v3.8	REG
AT1G63650	AT2G37260	0	ATRM_v3.8	REG
AT1G63650	AT2G46410	0	ATRM_v3.8	REG
AT1G63650	AT4G01060	0	ATRM_v3.8	REG
AT1G63650	AT4G09820	0	ATRM_v3.8	REG
AT1G63650	AT4G22880	1	ATRM_v3.8	REG
AT1G63650	AT5G08640	1	ATRM_v3.8	REG
AT1G63650	AT5G13930	1	ATRM_v3.8	REG
AT1G63650	AT5G53200	0	ATRM_v3.8	REG
AT1G65620	AT1G23380	1	ATRM_v3.8	REG
AT1G65620	AT1G32240	1	ATRM_v3.8	REG
AT1G65620	AT1G62360	1	ATRM_v3.8	REG
AT1G65620	AT1G70510	1	ATRM_v3.8	REG
AT1G65620	AT2G26580	1	ATRM_v3.8	REG
AT1G65620	AT2G33860	1	ATRM_v3.8	REG
AT1G65620	AT2G34710	0	ATRM_v3.8	REG
AT1G65620	AT2G45190	1	ATRM_v3.8	REG
AT1G65620	AT3G15170	1	ATRM_v3.8	REG
AT1G65620	AT4G00180	1	ATRM_v3.8	REG
AT1G65620	AT4G08150	1	ATRM_v3.8	REG
AT1G65620	AT5G03680	1	ATRM_v3.8	REG
AT1G65620	AT5G16560	1	ATRM_v3.8	REG
AT1G65620	AT5G53950	1	ATRM_v3.8	REG
AT1G65620	AT5G63090	0	ATRM_v3.8	REG
AT1G66350	AT2G41940	1	ATRM_v3.8	REG
AT1G66390	AT2G37260	0	ATRM_v3.8	REG
AT1G66600	AT2G14610	1	ATRM_v3.8	REG
AT1G67260	AT3G50660	0	ATRM_v3.8	REG
AT1G68640	AT2G17950	1	ATRM_v3.8	REG
AT1G68640	AT4G18960	0	ATRM_v3.8	REG
AT1G69120	AT1G30950	0	ATRM_v3.8	REG
AT1G69120	AT1G68480	1	ATRM_v3.8	REG
AT1G69120	AT2G22540	1	ATRM_v3.8	REG
AT1G69120	AT2G45660	1	ATRM_v3.8	REG
AT1G69120	AT2G47730	0	ATRM_v3.8	REG
AT1G69120	AT3G54340	0	ATRM_v3.8	REG
AT1G69120	AT4G16280	1	ATRM_v3.8	REG
AT1G69120	AT4G18960	1	ATRM_v3.8	REG
AT1G69120	AT4G24540	1	ATRM_v3.8	REG
AT1G69120	AT5G03840	1	ATRM_v3.8	REG
AT1G69120	AT5G20240	0	ATRM_v3.8	REG
AT1G69120	AT5G60910	1	ATRM_v3.8	REG
AT1G69120	AT5G61850	0	ATRM_v3.8	REG
AT1G69180	AT4G18960	0	ATRM_v3.8	REG
AT1G69490	AT3G47340	0	ATRM_v3.8	REG
AT1G69490	AT5G15970	1	ATRM_v3.8	REG
AT1G69490	AT5G52310	1	ATRM_v3.8	REG
AT1G69600	AT4G02380	0	ATRM_v3.8	REG
AT1G69600	AT4G37370	0	ATRM_v3.8	REG
AT1G69600	AT5G15970	1	ATRM_v3.8	REG
AT1G69600	AT5G51070	0	ATRM_v3.8	REG
AT1G69600	AT5G52310	1	ATRM_v3.8	REG
AT1G70510	AT4G18960	0	ATRM_v3.8	REG
AT1G71030	AT1G56650	1	ATRM_v3.8	REG
AT1G71030	AT1G63650	1	ATRM_v3.8	REG
AT1G71030	AT1G79840	1	ATRM_v3.8	REG
AT1G71030	AT4G09820	1	ATRM_v3.8	REG
AT1G71030	AT5G35550	1	ATRM_v3.8	REG
AT1G71030	AT5G42800	1	ATRM_v3.8	REG
AT1G71692	AT1G65480	0	ATRM_v3.8	REG
AT1G71692	AT2G45660	0	ATRM_v3.8	REG
AT1G71692	AT5G61850	0	ATRM_v3.8	REG
AT1G71930	AT1G16490	0	ATRM_v3.8	REG
AT1G71930	AT1G28470	0	ATRM_v3.8	REG
AT1G71930	AT1G62990	0	ATRM_v3.8	REG
AT1G71930	AT1G79180	0	ATRM_v3.8	REG
AT1G71930	AT2G38080	0	ATRM_v3.8	REG
